timestamp,ghi,dni,dhi,temp_air,wind_speed
2022-06-06T13:00:00,793.156,555.209,237.947,19.32,2.97
2022-06-06T14:00:00,772.741,540.918,231.822,19.31,2.97
2022-06-06T15:00:00,739.104,517.373,221.731,19.31,2.97
2022-06-06T16:00:00,692.82,484.974,207.846,19.3,2.96
2022-06-06T17:00:00,634.683,444.278,190.405,19.3,2.96
2022-06-06T18:00:00,565.685,395.98,169.706,19.29,2.96
2022-06-06T19:00:00,487.009,340.906,146.103,19.28,2.96
2022-06-06T20:00:00,400.0,280.0,120.0,19.28,2.96
2022-06-06T21:00:00,306.147,214.303,91.844,19.27,2.95
2022-06-06T22:00:00,207.055,144.939,62.117,19.26,2.95
2022-06-06T23:00:00,104.421,73.095,31.326,19.26,2.95
2022-06-07T00:00:00,0.0,0.0,0.0,19.25,2.95
2022-06-07T01:00:00,104.421,73.095,31.326,19.24,2.95
2022-06-07T02:00:00,207.055,144.939,62.117,19.24,2.94
2022-06-07T03:00:00,306.147,214.303,91.844,19.23,2.94
2022-06-07T04:00:00,400.0,280.0,120.0,19.22,2.94
2022-06-07T05:00:00,487.009,340.906,146.103,19.22,2.94
2022-06-07T06:00:00,565.685,395.98,169.706,19.21,2.93
2022-06-07T07:00:00,634.683,444.278,190.405,19.2,2.93
2022-06-07T08:00:00,692.82,484.974,207.846,19.2,2.93
2022-06-07T09:00:00,739.104,517.373,221.731,19.19,2.93
2022-06-07T10:00:00,772.741,540.918,231.822,19.18,2.92
2022-06-07T11:00:00,793.156,555.209,237.947,19.18,2.92
2022-06-07T12:00:00,800.0,560.0,240.0,19.17,2.92
2022-06-07T13:00:00,793.156,555.209,237.947,19.17,2.91
2022-06-07T14:00:00,772.741,540.918,231.822,19.16,2.91
2022-06-07T15:00:00,739.104,517.373,221.731,19.15,2.91
2022-06-07T16:00:00,692.82,484.974,207.846,19.15,2.91
2022-06-07T17:00:00,634.683,444.278,190.405,19.14,2.9
2022-06-07T18:00:00,565.685,395.98,169.706,19.13,2.9
2022-06-07T19:00:00,487.009,340.906,146.103,19.13,2.9
2022-06-07T20:00:00,400.0,280.0,120.0,19.12,2.89
2022-06-07T21:00:00,306.147,214.303,91.844,19.11,2.89
2022-06-07T22:00:00,207.055,144.939,62.117,19.11,2.89
2022-06-07T23:00:00,104.421,73.095,31.326,19.1,2.88
2022-06-08T00:00:00,0.0,0.0,0.0,19.09,2.88
2022-06-08T01:00:00,104.421,73.095,31.326,19.09,2.88
2022-06-08T02:00:00,207.055,144.939,62.117,19.08,2.87
2022-06-08T03:00:00,306.147,214.303,91.844,19.07,2.87
2022-06-08T04:00:00,400.0,280.0,120.0,19.07,2.87
2022-06-08T05:00:00,487.009,340.906,146.103,19.06,2.86
2022-06-08T06:00:00,565.685,395.98,169.706,19.05,2.86
2022-06-08T07:00:00,634.683,444.278,190.405,19.05,2.86
2022-06-08T08:00:00,692.82,484.974,207.846,19.04,2.85
2022-06-08T09:00:00,739.104,517.373,221.731,19.03,2.85
2022-06-08T10:00:00,772.741,540.918,231.822,19.03,2.84
2022-06-08T11:00:00,793.156,555.209,237.947,19.02,2.84
2022-06-08T12:00:00,800.0,560.0,240.0,19.01,2.84
2022-06-08T13:00:00,793.156,555.209,237.947,19.01,2.83
2022-06-08T14:00:00,772.741,540.918,231.822,19.0,2.83
2022-06-08T15:00:00,739.104,517.373,221.731,19.0,2.82
2022-06-08T16:00:00,692.82,484.974,207.846,18.99,2.82
2022-06-08T17:00:00,634.683,444.278,190.405,18.98,2.82
2022-06-08T18:00:00,565.685,395.98,169.706,18.98,2.81
2022-06-08T19:00:00,487.009,340.906,146.103,18.97,2.81
2022-06-08T20:00:00,400.0,280.0,120.0,18.96,2.8
2022-06-08T21:00:00,306.147,214.303,91.844,18.96,2.8
2022-06-08T22:00:00,207.055,144.939,62.117,18.95,2.79
2022-06-08T23:00:00,104.421,73.095,31.326,18.94,2.79
2022-06-09T00:00:00,0.0,0.0,0.0,18.94,2.79
2022-06-09T01:00:00,104.421,73.095,31.326,18.93,2.78
2022-06-09T02:00:00,207.055,144.939,62.117,18.92,2.78
2022-06-09T03:00:00,306.147,214.303,91.844,18.92,2.77
2022-06-09T04:00:00,400.0,280.0,120.0,18.91,2.77
2022-06-09T05:00:00,487.009,340.906,146.103,18.9,2.76
2022-06-09T06:00:00,565.685,395.98,169.706,18.9,2.76
2022-06-09T07:00:00,634.683,444.278,190.405,18.89,2.75
2022-06-09T08:00:00,692.82,484.974,207.846,18.88,2.75
2022-06-09T09:00:00,739.104,517.373,221.731,18.88,2.74
2022-06-09T10:00:00,772.741,540.918,231.822,18.87,2.74
2022-06-09T11:00:00,793.156,555.209,237.947,18.86,2.73
2022-06-09T12:00:00,800.0,560.0,240.0,18.86,2.73
2022-06-09T13:00:00,793.156,555.209,237.947,18.85,2.72
2022-06-09T14:00:00,772.741,540.918,231.822,18.84,2.72
2022-06-09T15:00:00,739.104,517.373,221.731,18.84,2.71
2022-06-09T16:00:00,692.82,484.974,207.846,18.83,2.71
2022-06-09T17:00:00,634.683,444.278,190.405,18.82,2.7
2022-06-09T18:00:00,565.685,395.98,169.706,18.82,2.7
2022-06-09T19:00:00,487.009,340.906,146.103,18.81,2.69
2022-06-09T20:00:00,400.0,280.0,120.0,18.8,2.69
2022-06-09T21:00:00,306.147,214.303,91.844,18.8,2.68
2022-06-09T22:00:00,207.055,144.939,62.117,18.79,2.68
2022-06-09T23:00:00,104.421,73.095,31.326,18.78,2.67
2022-06-10T00:00:00,0.0,0.0,0.0,18.78,2.67
2022-06-10T01:00:00,104.421,73.095,31.326,18.77,2.66
2022-06-10T02:00:00,207.055,144.939,62.117,18.76,2.66
2022-06-10T03:00:00,306.147,214.303,91.844,18.76,2.65
2022-06-10T04:00:00,400.0,280.0,120.0,18.75,2.65
2022-06-10T05:00:00,487.009,340.906,146.103,18.74,2.64
2022-06-10T06:00:00,565.685,395.98,169.706,18.74,2.64
2022-06-10T07:00:00,634.683,444.278,190.405,18.73,2.63
2022-06-10T08:00:00,692.82,484.974,207.846,18.72,2.62
2022-06-10T09:00:00,739.104,517.373,221.731,18.72,2.62
2022-06-10T10:00:00,772.741,540.918,231.822,18.71,2.61
2022-06-10T11:00:00,793.156,555.209,237.947,18.7,2.61
2022-06-10T12:00:00,800.0,560.0,240.0,18.7,2.6
2022-06-10T13:00:00,793.156,555.209,237.947,18.69,2.6
2022-06-10T14:00:00,772.741,540.918,231.822,18.68,2.59
2022-06-10T15:00:00,739.104,517.373,221.731,18.68,2.58
2022-06-10T16:00:00,692.82,484.974,207.846,18.67,2.58
2022-06-10T17:00:00,634.683,444.278,190.405,18.66,2.57
2022-06-10T18:00:00,565.685,395.98,169.706,18.66,2.57
2022-06-10T19:00:00,487.009,340.906,146.103,18.65,2.56
2022-06-10T20:00:00,400.0,280.0,120.0,18.64,2.55
2022-06-10T21:00:00,306.147,214.303,91.844,18.64,2.55
2022-06-10T22:00:00,207.055,144.939,62.117,18.63,2.54
2022-06-10T23:00:00,104.421,73.095,31.326,18.62,2.54
2022-06-11T00:00:00,0.0,0.0,0.0,18.62,2.53
2022-06-11T01:00:00,104.421,73.095,31.326,18.61,2.52
2022-06-11T02:00:00,207.055,144.939,62.117,18.6,2.52
2022-06-11T03:00:00,306.147,214.303,91.844,18.6,2.51
2022-06-11T04:00:00,400.0,280.0,120.0,18.59,2.51
2022-06-11T05:00:00,487.009,340.906,146.103,18.58,2.5
2022-06-11T06:00:00,565.685,395.98,169.706,18.58,2.49
2022-06-11T07:00:00,634.683,444.278,190.405,18.57,2.49
2022-06-11T08:00:00,692.82,484.974,207.846,18.56,2.48
2022-06-11T09:00:00,739.104,517.373,221.731,18.56,2.47
2022-06-11T10:00:00,772.741,540.918,231.822,18.55,2.47
2022-06-11T11:00:00,793.156,555.209,237.947,18.54,2.46
2022-06-11T12:00:00,800.0,560.0,240.0,18.54,2.46
2022-06-11T13:00:00,793.156,555.209,237.947,18.53,2.45
2022-06-11T14:00:00,772.741,540.918,231.822,18.52,2.44
2022-06-11T15:00:00,739.104,517.373,221.731,18.52,2.44
2022-06-11T16:00:00,692.82,484.974,207.846,18.51,2.43
2022-06-11T17:00:00,634.683,444.278,190.405,18.5,2.42
2022-06-11T18:00:00,565.685,395.98,169.706,18.5,2.42
2022-06-11T19:00:00,487.009,340.906,146.103,18.49,2.41
2022-06-11T20:00:00,400.0,280.0,120.0,18.48,2.4
2022-06-11T21:00:00,306.147,214.303,91.844,18.48,2.4
2022-06-11T22:00:00,207.055,144.939,62.117,18.47,2.39
2022-06-11T23:00:00,104.421,73.095,31.326,18.46,2.38
2022-06-12T00:00:00,0.0,0.0,0.0,18.46,2.38
2022-06-12T01:00:00,104.421,73.095,31.326,18.45,2.37
2022-06-12T02:00:00,207.055,144.939,62.117,18.44,2.36
2022-06-12T03:00:00,306.147,214.303,91.844,18.44,2.36
2022-06-12T04:00:00,400.0,280.0,120.0,18.43,2.35
2022-06-12T05:00:00,487.009,340.906,146.103,18.42,2.34
2022-06-12T06:00:00,565.685,395.98,169.706,18.42,2.34
2022-06-12T07:00:00,634.683,444.278,190.405,18.41,2.33
2022-06-12T08:00:00,692.82,484.974,207.846,18.4,2.32
2022-06-12T09:00:00,739.104,517.373,221.731,18.4,2.32
2022-06-12T10:00:00,772.741,540.918,231.822,18.39,2.31
2022-06-12T11:00:00,793.156,555.209,237.947,18.38,2.3
2022-06-12T12:00:00,800.0,560.0,240.0,18.38,2.3
2022-06-12T13:00:00,793.156,555.209,237.947,18.37,2.29
2022-06-12T14:00:00,772.741,540.918,231.822,18.36,2.28
2022-06-12T15:00:00,739.104,517.373,221.731,18.35,2.28
2022-06-12T16:00:00,692.82,484.974,207.846,18.35,2.27
2022-06-12T17:00:00,634.683,444.278,190.405,18.34,2.26
2022-06-12T18:00:00,565.685,395.98,169.706,18.33,2.26
2022-06-12T19:00:00,487.009,340.906,146.103,18.33,2.25
2022-06-12T20:00:00,400.0,280.0,120.0,18.32,2.24
2022-06-12T21:00:00,306.147,214.303,91.844,18.31,2.23
2022-06-12T22:00:00,207.055,144.939,62.117,18.31,2.23
2022-06-12T23:00:00,104.421,73.095,31.326,18.3,2.22
2022-06-13T00:00:00,0.0,0.0,0.0,18.29,2.21
2022-06-13T01:00:00,104.421,73.095,31.326,18.29,2.21
2022-06-13T02:00:00,207.055,144.939,62.117,18.28,2.2
2022-06-13T03:00:00,306.147,214.303,91.844,18.27,2.19
2022-06-13T04:00:00,400.0,280.0,120.0,18.27,2.19
2022-06-13T05:00:00,487.009,340.906,146.103,18.26,2.18
2022-06-13T06:00:00,565.685,395.98,169.706,18.25,2.17
2022-06-13T07:00:00,634.683,444.278,190.405,18.25,2.16
2022-06-13T08:00:00,692.82,484.974,207.846,18.24,2.16
2022-06-13T09:00:00,739.104,517.373,221.731,18.23,2.15
2022-06-13T10:00:00,772.741,540.918,231.822,18.23,2.14
2022-06-13T11:00:00,793.156,555.209,237.947,18.22,2.14
2022-06-13T12:00:00,800.0,560.0,240.0,18.21,2.13
2022-06-13T13:00:00,793.156,555.209,237.947,18.21,2.12
2022-06-13T14:00:00,772.741,540.918,231.822,18.2,2.11
2022-06-13T15:00:00,739.104,517.373,221.731,18.19,2.11
2022-06-13T16:00:00,692.82,484.974,207.846,18.19,2.1
2022-06-13T17:00:00,634.683,444.278,190.405,18.18,2.09
2022-06-13T18:00:00,565.685,395.98,169.706,18.17,2.09
2022-06-13T19:00:00,487.009,340.906,146.103,18.17,2.08
2022-06-13T20:00:00,400.0,280.0,120.0,18.16,2.07
2022-06-13T21:00:00,306.147,214.303,91.844,18.15,2.06
2022-06-13T22:00:00,207.055,144.939,62.117,18.14,2.06
2022-06-13T23:00:00,104.421,73.095,31.326,18.14,2.05
2022-06-14T00:00:00,0.0,0.0,0.0,18.13,2.04
2022-06-14T01:00:00,104.421,73.095,31.326,18.12,2.04
2022-06-14T02:00:00,207.055,144.939,62.117,18.12,2.03
2022-06-14T03:00:00,306.147,214.303,91.844,18.11,2.02
2022-06-14T04:00:00,400.0,280.0,120.0,18.1,2.01
2022-06-14T05:00:00,487.009,340.906,146.103,18.1,2.01
2022-06-14T06:00:00,565.685,395.98,169.706,18.09,2.0
2022-06-14T07:00:00,634.683,444.278,190.405,18.08,2.01
2022-06-14T08:00:00,692.82,484.974,207.846,18.08,2.01
2022-06-14T09:00:00,739.104,517.373,221.731,18.07,2.02
2022-06-14T10:00:00,772.741,540.918,231.822,18.06,2.03
2022-06-14T11:00:00,793.156,555.209,237.947,18.06,2.04
2022-06-14T12:00:00,800.0,560.0,240.0,18.05,2.04
2022-06-14T13:00:00,793.156,555.209,237.947,18.04,2.05
2022-06-14T14:00:00,772.741,540.918,231.822,18.04,2.06
2022-06-14T15:00:00,739.104,517.373,221.731,18.03,2.06
2022-06-14T16:00:00,692.82,484.974,207.846,18.02,2.07
2022-06-14T17:00:00,634.683,444.278,190.405,18.02,2.08
2022-06-14T18:00:00,565.685,395.98,169.706,18.01,2.09
2022-06-14T19:00:00,487.009,340.906,146.103,18.0,2.09
2022-06-14T20:00:00,400.0,280.0,120.0,17.99,2.1
2022-06-14T21:00:00,306.147,214.303,91.844,17.99,2.11
2022-06-14T22:00:00,207.055,144.939,62.117,17.98,2.11
2022-06-14T23:00:00,104.421,73.095,31.326,17.97,2.12
2022-06-15T00:00:00,0.0,0.0,0.0,17.97,2.13
2022-06-15T01:00:00,104.421,73.095,31.326,17.96,2.14
2022-06-15T02:00:00,207.055,144.939,62.117,17.95,2.14
2022-06-15T03:00:00,306.147,214.303,91.844,17.95,2.15
2022-06-15T04:00:00,400.0,280.0,120.0,17.94,2.16
2022-06-15T05:00:00,487.009,340.906,146.103,17.93,2.16
2022-06-15T06:00:00,565.685,395.98,169.706,17.93,2.17
2022-06-15T07:00:00,634.683,444.278,190.405,17.92,2.18
2022-06-15T08:00:00,692.82,484.974,207.846,17.91,2.19
2022-06-15T09:00:00,739.104,517.373,221.731,17.91,2.19
2022-06-15T10:00:00,772.741,540.918,231.822,17.9,2.2
2022-06-15T11:00:00,793.156,555.209,237.947,17.89,2.21
2022-06-15T12:00:00,800.0,560.0,240.0,17.88,2.21
2022-06-15T13:00:00,793.156,555.209,237.947,17.88,2.22
2022-06-15T14:00:00,772.741,540.918,231.822,17.87,2.23
2022-06-15T15:00:00,739.104,517.373,221.731,17.86,2.23
2022-06-15T16:00:00,692.82,484.974,207.846,17.86,2.24
2022-06-15T17:00:00,634.683,444.278,190.405,17.85,2.25
2022-06-15T18:00:00,565.685,395.98,169.706,17.84,2.26
2022-06-15T19:00:00,487.009,340.906,146.103,17.84,2.26
2022-06-15T20:00:00,400.0,280.0,120.0,17.83,2.27
2022-06-15T21:00:00,306.147,214.303,91.844,17.82,2.28
2022-06-15T22:00:00,207.055,144.939,62.117,17.82,2.28
2022-06-15T23:00:00,104.421,73.095,31.326,17.81,2.29
2022-06-16T00:00:00,0.0,0.0,0.0,17.8,2.3
2022-06-16T01:00:00,104.421,73.095,31.326,17.8,2.3
2022-06-16T02:00:00,207.055,144.939,62.117,17.79,2.31
2022-06-16T03:00:00,306.147,214.303,91.844,17.78,2.32
2022-06-16T04:00:00,400.0,280.0,120.0,17.77,2.32
2022-06-16T05:00:00,487.009,340.906,146.103,17.77,2.33
2022-06-16T06:00:00,565.685,395.98,169.706,17.76,2.34
2022-06-16T07:00:00,634.683,444.278,190.405,17.75,2.34
2022-06-16T08:00:00,692.82,484.974,207.846,17.75,2.35
2022-06-16T09:00:00,739.104,517.373,221.731,17.74,2.36
2022-06-16T10:00:00,772.741,540.918,231.822,17.73,2.36
2022-06-16T11:00:00,793.156,555.209,237.947,17.73,2.37
2022-06-16T12:00:00,800.0,560.0,240.0,17.72,2.38
2022-06-16T13:00:00,793.156,555.209,237.947,17.71,2.38
2022-06-16T14:00:00,772.741,540.918,231.822,17.71,2.39
2022-06-16T15:00:00,739.104,517.373,221.731,17.7,2.4
2022-06-16T16:00:00,692.82,484.974,207.846,17.69,2.4
2022-06-16T17:00:00,634.683,444.278,190.405,17.69,2.41
2022-06-16T18:00:00,565.685,395.98,169.706,17.68,2.42
2022-06-16T19:00:00,487.009,340.906,146.103,17.67,2.42
2022-06-16T20:00:00,400.0,280.0,120.0,17.66,2.43
2022-06-16T21:00:00,306.147,214.303,91.844,17.66,2.44
2022-06-16T22:00:00,207.055,144.939,62.117,17.65,2.44
2022-06-16T23:00:00,104.421,73.095,31.326,17.64,2.45
2022-06-17T00:00:00,0.0,0.0,0.0,17.64,2.46
2022-06-17T01:00:00,104.421,73.095,31.326,17.63,2.46
2022-06-17T02:00:00,207.055,144.939,62.117,17.62,2.47
2022-06-17T03:00:00,306.147,214.303,91.844,17.62,2.47
2022-06-17T04:00:00,400.0,280.0,120.0,17.61,2.48
2022-06-17T05:00:00,487.009,340.906,146.103,17.6,2.49
2022-06-17T06:00:00,565.685,395.98,169.706,17.6,2.49
2022-06-17T07:00:00,634.683,444.278,190.405,17.59,2.5
2022-06-17T08:00:00,692.82,484.974,207.846,17.58,2.51
2022-06-17T09:00:00,739.104,517.373,221.731,17.57,2.51
2022-06-17T10:00:00,772.741,540.918,231.822,17.57,2.52
2022-06-17T11:00:00,793.156,555.209,237.947,17.56,2.52
2022-06-17T12:00:00,800.0,560.0,240.0,17.55,2.53
2022-06-17T13:00:00,793.156,555.209,237.947,17.55,2.54
2022-06-17T14:00:00,772.741,540.918,231.822,17.54,2.54
2022-06-17T15:00:00,739.104,517.373,221.731,17.53,2.55
2022-06-17T16:00:00,692.82,484.974,207.846,17.53,2.55
2022-06-17T17:00:00,634.683,444.278,190.405,17.52,2.56
2022-06-17T18:00:00,565.685,395.98,169.706,17.51,2.57
2022-06-17T19:00:00,487.009,340.906,146.103,17.5,2.57
2022-06-17T20:00:00,400.0,280.0,120.0,17.5,2.58
2022-06-17T21:00:00,306.147,214.303,91.844,17.49,2.58
2022-06-17T22:00:00,207.055,144.939,62.117,17.48,2.59
2022-06-17T23:00:00,104.421,73.095,31.326,17.48,2.6
2022-06-18T00:00:00,0.0,0.0,0.0,17.47,2.6
2022-06-18T01:00:00,104.421,73.095,31.326,17.46,2.61
2022-06-18T02:00:00,207.055,144.939,62.117,17.46,2.61
2022-06-18T03:00:00,306.147,214.303,91.844,17.45,2.62
2022-06-18T04:00:00,400.0,280.0,120.0,17.44,2.62
2022-06-18T05:00:00,487.009,340.906,146.103,17.44,2.63
2022-06-18T06:00:00,565.685,395.98,169.706,17.43,2.64
2022-06-18T07:00:00,634.683,444.278,190.405,17.42,2.64
2022-06-18T08:00:00,692.82,484.974,207.846,17.41,2.65
2022-06-18T09:00:00,739.104,517.373,221.731,17.41,2.65
2022-06-18T10:00:00,772.741,540.918,231.822,17.4,2.66
2022-06-18T11:00:00,793.156,555.209,237.947,17.39,2.66
2022-06-18T12:00:00,800.0,560.0,240.0,17.39,2.67
2022-06-18T13:00:00,793.156,555.209,237.947,17.38,2.67
2022-06-18T14:00:00,772.741,540.918,231.822,17.37,2.68
2022-06-18T15:00:00,739.104,517.373,221.731,17.37,2.68
2022-06-18T16:00:00,692.82,484.974,207.846,17.36,2.69
2022-06-18T17:00:00,634.683,444.278,190.405,17.35,2.69
2022-06-18T18:00:00,565.685,395.98,169.706,17.34,2.7
2022-06-18T19:00:00,487.009,340.906,146.103,17.34,2.7
2022-06-18T20:00:00,400.0,280.0,120.0,17.33,2.71
2022-06-18T21:00:00,306.147,214.303,91.844,17.32,2.71
2022-06-18T22:00:00,207.055,144.939,62.117,17.32,2.72
2022-06-18T23:00:00,104.421,73.095,31.326,17.31,2.72
2022-06-19T00:00:00,0.0,0.0,0.0,17.3,2.73
2022-06-19T01:00:00,104.421,73.095,31.326,17.3,2.73
2022-06-19T02:00:00,207.055,144.939,62.117,17.29,2.74
2022-06-19T03:00:00,306.147,214.303,91.844,17.28,2.74
2022-06-19T04:00:00,400.0,280.0,120.0,17.28,2.75
2022-06-19T05:00:00,487.009,340.906,146.103,17.27,2.75
2022-06-19T06:00:00,565.685,395.98,169.706,17.26,2.76
2022-06-19T07:00:00,634.683,444.278,190.405,17.25,2.76
2022-06-19T08:00:00,692.82,484.974,207.846,17.25,2.77
2022-06-19T09:00:00,739.104,517.373,221.731,17.24,2.77
2022-06-19T10:00:00,772.741,540.918,231.822,17.23,2.78
2022-06-19T11:00:00,793.156,555.209,237.947,17.23,2.78
2022-06-19T12:00:00,800.0,560.0,240.0,17.22,2.79
2022-06-19T13:00:00,793.156,555.209,237.947,17.21,2.79
2022-06-19T14:00:00,772.741,540.918,231.822,17.21,2.79
2022-06-19T15:00:00,739.104,517.373,221.731,17.2,2.8
2022-06-19T16:00:00,692.82,484.974,207.846,17.19,2.8
2022-06-19T17:00:00,634.683,444.278,190.405,17.18,2.81
2022-06-19T18:00:00,565.685,395.98,169.706,17.18,2.81
2022-06-19T19:00:00,487.009,340.906,146.103,17.17,2.82
2022-06-19T20:00:00,400.0,280.0,120.0,17.16,2.82
2022-06-19T21:00:00,306.147,214.303,91.844,17.16,2.82
2022-06-19T22:00:00,207.055,144.939,62.117,17.15,2.83
2022-06-19T23:00:00,104.421,73.095,31.326,17.14,2.83
2022-06-20T00:00:00,0.0,0.0,0.0,17.14,2.84
2022-06-20T01:00:00,104.421,73.095,31.326,17.13,2.84
2022-06-20T02:00:00,207.055,144.939,62.117,17.12,2.84
2022-06-20T03:00:00,306.147,214.303,91.844,17.11,2.85
2022-06-20T04:00:00,400.0,280.0,120.0,17.11,2.85
2022-06-20T05:00:00,487.009,340.906,146.103,17.1,2.86
2022-06-20T06:00:00,565.685,395.98,169.706,17.09,2.86
2022-06-20T07:00:00,634.683,444.278,190.405,17.09,2.86
2022-06-20T08:00:00,692.82,484.974,207.846,17.08,2.87
2022-06-20T09:00:00,739.104,517.373,221.731,17.07,2.87
2022-06-20T10:00:00,772.741,540.918,231.822,17.07,2.87
2022-06-20T11:00:00,793.156,555.209,237.947,17.06,2.88
2022-06-20T12:00:00,800.0,560.0,240.0,17.05,2.88
2022-06-20T13:00:00,793.156,555.209,237.947,17.04,2.88
2022-06-20T14:00:00,772.741,540.918,231.822,17.04,2.89
2022-06-20T15:00:00,739.104,517.373,221.731,17.03,2.89
2022-06-20T16:00:00,692.82,484.974,207.846,17.02,2.89
2022-06-20T17:00:00,634.683,444.278,190.405,17.02,2.9
2022-06-20T18:00:00,565.685,395.98,169.706,17.01,2.9
2022-06-20T19:00:00,487.009,340.906,146.103,17.0,2.9
2022-06-20T20:00:00,400.0,280.0,120.0,16.99,2.91
2022-06-20T21:00:00,306.147,214.303,91.844,16.99,2.91
2022-06-20T22:00:00,207.055,144.939,62.117,16.98,2.91
2022-06-20T23:00:00,104.421,73.095,31.326,16.97,2.91
2022-06-21T00:00:00,0.0,0.0,0.0,16.97,2.92
2022-06-21T01:00:00,104.421,73.095,31.326,16.96,2.92
2022-06-21T02:00:00,207.055,144.939,62.117,16.95,2.92
2022-06-21T03:00:00,306.147,214.303,91.844,16.95,2.93
2022-06-21T04:00:00,400.0,280.0,120.0,16.94,2.93
2022-06-21T05:00:00,487.009,340.906,146.103,16.93,2.93
2022-06-21T06:00:00,565.685,395.98,169.706,16.92,2.93
2022-06-21T07:00:00,634.683,444.278,190.405,16.92,2.94
2022-06-21T08:00:00,692.82,484.974,207.846,16.91,2.94
2022-06-21T09:00:00,739.104,517.373,221.731,16.9,2.94
2022-06-21T10:00:00,772.741,540.918,231.822,16.9,2.94
2022-06-21T11:00:00,793.156,555.209,237.947,16.89,2.95
2022-06-21T12:00:00,800.0,560.0,240.0,16.88,2.95
2022-06-21T13:00:00,793.156,555.209,237.947,16.88,2.95
2022-06-21T14:00:00,772.741,540.918,231.822,16.87,2.95
2022-06-21T15:00:00,739.104,517.373,221.731,16.86,2.95
2022-06-21T16:00:00,692.82,484.974,207.846,16.85,2.96
2022-06-21T17:00:00,634.683,444.278,190.405,16.85,2.96
2022-06-21T18:00:00,565.685,395.98,169.706,16.84,2.96
2022-06-21T19:00:00,487.009,340.906,146.103,16.83,2.96
2022-06-21T20:00:00,400.0,280.0,120.0,16.83,2.96
2022-06-21T21:00:00,306.147,214.303,91.844,16.82,2.97
2022-06-21T22:00:00,207.055,144.939,62.117,16.81,2.97
2022-06-21T23:00:00,104.421,73.095,31.326,16.8,2.97
2022-06-22T00:00:00,0.0,0.0,0.0,16.8,2.97
2022-06-22T01:00:00,104.421,73.095,31.326,16.79,2.97
2022-06-22T02:00:00,207.055,144.939,62.117,16.78,2.98
2022-06-22T03:00:00,306.147,214.303,91.844,16.78,2.98
2022-06-22T04:00:00,400.0,280.0,120.0,16.77,2.98
2022-06-22T05:00:00,487.009,340.906,146.103,16.76,2.98
2022-06-22T06:00:00,565.685,395.98,169.706,16.76,2.98
2022-06-22T07:00:00,634.683,444.278,190.405,16.75,2.98
2022-06-22T08:00:00,692.82,484.974,207.846,16.74,2.98
2022-06-22T09:00:00,739.104,517.373,221.731,16.73,2.99
2022-06-22T10:00:00,772.741,540.918,231.822,16.73,2.99
2022-06-22T11:00:00,793.156,555.209,237.947,16.72,2.99
2022-06-22T12:00:00,800.0,560.0,240.0,16.71,2.99
2022-06-22T13:00:00,793.156,555.209,237.947,16.71,2.99
2022-06-22T14:00:00,772.741,540.918,231.822,16.7,2.99
2022-06-22T15:00:00,739.104,517.373,221.731,16.69,2.99
2022-06-22T16:00:00,692.82,484.974,207.846,16.68,2.99
2022-06-22T17:00:00,634.683,444.278,190.405,16.68,2.99
2022-06-22T18:00:00,565.685,395.98,169.706,16.67,2.99
2022-06-22T19:00:00,487.009,340.906,146.103,16.66,2.99
2022-06-22T20:00:00,400.0,280.0,120.0,16.66,3.0
2022-06-22T21:00:00,306.147,214.303,91.844,16.65,3.0
2022-06-22T22:00:00,207.055,144.939,62.117,16.64,3.0
2022-06-22T23:00:00,104.421,73.095,31.326,16.64,3.0
2022-06-23T00:00:00,0.0,0.0,0.0,16.63,3.0
2022-06-23T01:00:00,104.421,73.095,31.326,16.62,3.0
2022-06-23T02:00:00,207.055,144.939,62.117,16.61,3.0
2022-06-23T03:00:00,306.147,214.303,91.844,16.61,3.0
2022-06-23T04:00:00,400.0,280.0,120.0,16.6,3.0
2022-06-23T05:00:00,487.009,340.906,146.103,16.59,3.0
2022-06-23T06:00:00,565.685,395.98,169.706,16.59,3.0
2022-06-23T07:00:00,634.683,444.278,190.405,16.58,3.0
2022-06-23T08:00:00,692.82,484.974,207.846,16.57,3.0
2022-06-23T09:00:00,739.104,517.373,221.731,16.56,3.0
2022-06-23T10:00:00,772.741,540.918,231.822,16.56,3.0
2022-06-23T11:00:00,793.156,555.209,237.947,16.55,3.0
2022-06-23T12:00:00,800.0,560.0,240.0,16.54,3.0
2022-06-23T13:00:00,793.156,555.209,237.947,16.54,3.0
2022-06-23T14:00:00,772.741,540.918,231.822,16.53,3.0
2022-06-23T15:00:00,739.104,517.373,221.731,16.52,3.0
2022-06-23T16:00:00,692.82,484.974,207.846,16.51,3.0
2022-06-23T17:00:00,634.683,444.278,190.405,16.51,3.0
2022-06-23T18:00:00,565.685,395.98,169.706,16.5,3.0
2022-06-23T19:00:00,487.009,340.906,146.103,16.49,3.0
2022-06-23T20:00:00,400.0,280.0,120.0,16.49,3.0
2022-06-23T21:00:00,306.147,214.303,91.844,16.48,3.0
2022-06-23T22:00:00,207.055,144.939,62.117,16.47,3.0
2022-06-23T23:00:00,104.421,73.095,31.326,16.47,2.99
2022-06-24T00:00:00,0.0,0.0,0.0,16.46,2.99
2022-06-24T01:00:00,104.421,73.095,31.326,16.45,2.99
2022-06-24T02:00:00,207.055,144.939,62.117,16.44,2.99
2022-06-24T03:00:00,306.147,214.303,91.844,16.44,2.99
